time_delta,purchase_value,source,browser,sex,age,ip_country,class
168216.0,52,2,0,1,28,1,0
125645.0,34,0,0,0,28,4,0
0.0,16,0,2,0,28,4,1
88213.0,53,1,0,0,20,0,0
107449.0,26,1,1,1,32,0,0
84589.0,33,2,0,1,48,0,0
111515.0,13,2,2,0,28,61,0
139463.0,38,1,0,1,27,0,0
35030.0,36,2,4,1,33,5,1
85865.0,24,2,0,0,45,8,0
79868.0,66,2,0,1,40,62,0
0.0,45,2,0,0,27,0,1
58846.0,10,0,2,1,27,27,1
113137.0,41,2,3,0,24,0,0
104065.0,40,2,4,0,46,8,0
158798.0,67,2,1,1,57,0,0
109517.0,49,1,1,0,35,8,0
25750.0,64,2,2,1,23,34,0
50526.0,19,2,3,1,27,8,0
55605.0,66,1,1,0,28,8,0
258.0,32,1,3,0,31,4,0
110571.0,11,2,2,1,39,63,0
95612.0,66,1,0,0,32,4,0
21326.0,40,0,0,1,18,8,0
0.0,35,2,1,0,27,4,1
31114.0,16,1,1,0,33,20,0
49765.0,43,1,0,0,33,0,0
100813.0,67,1,0,1,25,4,0
0.0,34,2,0,0,43,3,1
109404.0,42,2,1,0,27,25,0
132166.0,22,2,2,0,43,4,0
129181.0,37,0,0,0,39,0,0
125841.0,24,2,0,1,25,0,0
158095.0,46,1,3,0,31,0,0
8887.0,22,1,0,1,24,7,0
66552.0,10,0,0,1,37,2,0
143509.0,40,2,3,0,37,0,1
133195.0,30,1,2,1,40,0,0
48309.0,21,0,1,1,33,4,0
18154.0,22,1,3,1,40,20,0
45515.0,56,2,3,1,41,8,0
29043.0,51,0,1,1,30,53,0
74244.0,41,2,0,0,37,0,0
6712.0,43,1,0,1,41,0,0
15674.0,63,2,0,1,24,4,0
0.0,32,1,1,1,42,0,1
131981.0,116,1,3,0,26,0,0
111278.0,50,2,1,1,27,8,0
15336.0,87,2,2,0,26,42,0
0.0,58,1,3,1,36,0,1
621.0,40,1,0,0,28,3,0
165111.0,73,1,0,0,50,4,0
132636.0,40,0,0,1,36,5,0
151114.0,60,1,3,1,53,0,0
94311.0,78,2,0,0,36,8,0
129765.0,41,0,3,0,43,29,0
12515.0,37,1,0,0,34,17,0
16449.0,35,1,0,1,62,8,0
75325.0,36,1,2,0,43,47,0
97904.0,64,1,1,0,28,0,0
82728.0,23,2,2,0,32,0,0
8303.0,26,2,4,1,39,0,0
126874.0,28,1,1,0,50,0,0
124517.0,24,1,2,0,50,4,0
21276.0,17,2,0,0,38,2,0
74102.0,27,1,2,0,26,1,0
6892.0,62,2,2,1,45,17,0
119071.0,29,0,0,1,27,20,0
132632.0,64,1,2,0,50,0,0
84218.0,23,1,3,0,43,1,0
136493.0,39,0,1,0,52,0,0
106926.0,37,1,0,0,42,34,0
86273.0,56,2,2,0,25,4,0
167562.0,53,0,0,0,22,17,0
126768.0,74,0,1,1,37,50,0
165544.0,26,1,1,0,35,0,0
81826.0,35,0,1,0,35,5,0
167133.0,70,2,3,1,26,0,0
36212.0,33,1,2,1,34,4,0
93494.0,42,1,1,1,37,0,0
0.0,25,1,1,0,26,19,1
102967.0,13,2,3,0,21,0,0
90247.0,36,1,0,0,34,22,0
45844.0,24,0,0,0,40,4,0
38925.0,23,2,2,0,23,12,0
121329.0,17,2,3,1,32,4,0
135767.0,39,1,0,1,32,8,0
93318.0,37,0,3,0,36,18,1
160977.0,12,1,0,0,41,0,0
74696.0,76,2,0,1,45,0,0
18473.0,33,1,1,1,36,0,0
116947.0,49,2,2,1,29,17,0
27692.0,10,2,2,0,26,0,0
100985.0,42,1,0,1,41,0,1
30814.0,56,1,2,1,66,0,0
172603.0,84,1,3,0,22,19,0
118259.0,33,0,4,0,41,30,0
85682.0,99,2,1,0,43,5,0
83163.0,105,1,1,0,36,4,0
132900.0,18,2,3,0,28,4,0
34.0,74,0,3,0,57,4,0
117474.0,51,2,0,0,44,8,0
42898.0,52,2,1,0,27,0,0
106533.0,13,0,2,0,29,61,0
0.0,45,1,0,0,44,64,1
145272.0,52,1,0,0,20,0,0
60493.0,45,2,3,1,31,8,0
84994.0,24,0,1,0,42,16,0
128999.0,68,1,2,0,33,65,0
53953.0,26,1,0,1,19,28,0
59512.0,15,2,2,0,32,51,0
70225.0,40,0,1,0,40,7,0
154087.0,49,2,0,1,22,0,0
13112.0,31,1,0,0,30,0,0
42554.0,22,1,1,0,31,0,0
21789.0,20,2,0,0,26,0,0
116451.0,34,0,1,0,39,0,0
54521.0,61,2,1,0,30,4,0
97121.0,79,1,1,0,26,26,0
124466.0,30,2,2,1,37,0,0
126505.0,58,1,0,0,26,1,0
49698.0,41,1,3,1,36,19,0
141090.0,29,1,3,1,24,8,0
139597.0,17,2,2,1,32,34,0
155898.0,76,2,2,0,27,0,0
139746.0,26,2,1,0,36,4,0
103413.0,28,1,2,1,31,7,0
161116.0,59,1,2,1,32,0,0
164540.0,12,1,1,0,24,0,0
8723.0,59,0,1,1,27,0,0
148644.0,30,0,3,0,32,27,0
130763.0,37,1,3,0,32,0,0
93067.0,35,1,3,1,34,0,0
135566.0,17,1,2,0,37,4,0
98001.0,64,2,2,0,30,0,0
57913.0,46,2,1,1,37,4,0
9455.0,16,0,1,0,27,5,0
163732.0,15,1,3,0,29,0,0
0.0,53,1,1,0,45,8,1
75637.0,49,1,0,0,25,0,0
95756.0,46,2,3,0,37,0,0
58405.0,51,1,0,0,23,0,0
171352.0,42,2,0,1,47,4,0
120972.0,46,1,3,0,34,1,0
124249.0,42,0,1,0,35,2,0
61780.0,89,0,1,0,25,2,0
159166.0,37,2,3,0,28,0,1
46319.0,45,1,1,1,22,0,0
43876.0,58,1,1,1,41,32,0
45248.0,35,2,3,1,36,8,1
84188.0,28,2,0,0,29,0,0
80553.0,55,1,3,1,36,18,1
45539.0,61,1,1,1,50,2,1
0.0,9,0,0,1,36,66,1
121796.0,23,0,0,1,45,12,1
156375.0,49,1,0,0,28,4,0
42783.0,26,1,1,0,27,4,0
133981.0,51,1,2,1,23,19,0
105542.0,56,2,0,1,29,1,0
32723.0,26,1,1,1,37,4,0
75759.0,13,1,0,1,49,0,0
91684.0,19,2,1,0,27,4,0
152503.0,37,0,2,1,55,0,0
155836.0,26,1,3,0,24,0,0
44565.0,23,1,3,0,42,4,0
124810.0,42,1,0,1,30,1,0
155669.0,10,2,3,1,28,67,0
72803.0,31,1,3,0,20,4,0
35117.0,51,2,2,0,33,53,0
36760.0,42,0,0,0,36,4,0
107604.0,9,0,0,0,33,4,0
1321.0,97,2,0,0,35,17,0
83320.0,52,1,3,0,45,2,0
43054.0,48,2,0,0,33,0,0
149559.0,80,1,0,0,39,0,0
49698.0,39,0,0,1,35,3,0
94350.0,66,1,0,1,43,4,0
43805.0,15,1,1,0,50,4,0
83923.0,68,0,3,1,35,0,0
133916.0,15,1,2,1,32,0,0
24085.0,24,2,1,1,20,0,1
0.0,45,2,0,1,37,0,1
118104.0,34,1,1,0,32,7,0
157820.0,31,1,3,1,33,2,0
111281.0,46,1,1,1,33,5,0
28202.0,32,1,0,0,24,0,0
83370.0,39,0,2,0,43,40,0
102132.0,23,1,0,0,46,34,0
153470.0,18,2,0,1,37,0,0
75855.0,15,2,0,0,43,0,0
17959.0,72,1,0,1,46,8,0
0.0,16,2,0,0,34,68,1
150461.0,37,1,0,0,34,26,0
161260.0,38,2,0,0,32,4,0
104441.0,23,2,3,0,35,0,0
162915.0,47,0,0,1,34,0,0
110761.0,63,1,0,0,20,5,0
7028.0,16,2,3,0,42,0,0
85003.0,62,2,1,0,24,0,0
145960.0,40,0,0,1,27,0,0
13076.0,36,2,2,1,28,30,0
141915.0,63,1,0,0,40,0,0
21248.0,43,2,2,1,41,18,0
118677.0,56,0,0,1,47,0,0
118804.0,33,2,3,0,35,22,0
12285.0,11,2,2,1,45,4,0
92599.0,52,1,1,1,19,0,0
146545.0,49,0,3,1,31,17,0
70818.0,58,1,1,0,26,4,0
117674.0,29,0,0,0,26,46,0
168285.0,21,0,3,1,25,18,0
114124.0,13,2,2,1,33,17,0
87208.0,28,0,0,1,33,1,0
31544.0,45,2,0,0,36,0,0
17212.0,23,2,0,0,47,3,0
146318.0,54,2,4,1,33,0,0
132341.0,54,1,2,0,23,9,0
13078.0,13,1,0,1,42,0,0
60916.0,24,2,3,1,54,4,0
0.0,38,2,0,0,31,16,1
7095.0,24,0,3,0,37,8,0
28982.0,29,1,0,1,32,0,0
156281.0,42,1,3,0,38,6,0
39743.0,42,1,1,1,43,0,0
44932.0,37,2,2,0,56,3,0
0.0,25,0,2,0,26,53,1
8572.0,45,1,1,1,25,65,0
8098.0,39,1,0,1,20,0,0
158861.0,21,1,0,0,35,52,0
166531.0,31,1,2,1,30,2,0
67554.0,22,1,1,1,32,6,0
157998.0,59,2,0,0,19,17,0
95044.0,55,2,2,1,33,50,0
98446.0,37,1,0,0,23,0,0
155592.0,46,2,0,1,42,8,0
8691.0,57,2,0,1,39,0,0
33262.0,83,0,0,1,32,0,0
82266.0,32,2,1,1,33,7,0
23294.0,37,0,3,1,26,0,0
41643.0,20,2,3,0,26,0,0
108037.0,41,2,0,0,34,0,0
129602.0,28,2,1,0,49,45,0
46417.0,19,1,0,1,46,12,0
112144.0,26,2,4,0,32,0,0
30386.0,40,2,2,0,31,0,0
129772.0,31,1,2,1,23,0,0
158636.0,15,0,0,0,21,8,0
67158.0,34,2,2,1,24,3,0
143346.0,22,2,1,1,34,4,0
100659.0,22,1,1,0,39,1,0
99080.0,48,0,3,1,42,0,0
35043.0,35,2,0,0,29,4,0
35580.0,39,2,2,0,42,0,0
59162.0,13,2,2,0,19,5,0
152076.0,38,1,0,0,30,16,0
13036.0,60,2,2,0,41,17,0
115047.0,33,2,0,1,37,0,0
131401.0,61,0,4,0,24,17,0
62437.0,12,2,3,0,32,21,0
72275.0,39,2,2,0,35,3,0
0.0,17,0,3,1,37,0,1
82898.0,31,1,0,0,62,8,1
16487.0,9,1,1,0,31,26,0
87291.0,14,0,2,1,33,4,0
0.0,18,0,2,1,44,4,1
67306.0,80,1,0,1,28,21,0
71853.0,76,1,0,0,27,0,0
100798.0,61,2,1,1,32,0,0
16101.0,28,1,2,1,26,2,0
58837.0,51,2,0,0,32,4,0
33714.0,29,2,0,0,21,0,0
68872.0,55,0,1,0,49,8,0
167712.0,17,1,1,0,42,15,0
148268.0,14,2,0,0,38,3,0
96525.0,43,2,0,0,29,4,0
117835.0,45,1,1,1,28,0,0
153086.0,15,0,0,1,35,17,0
13329.0,53,1,4,0,41,1,0
13611.0,58,2,0,0,33,0,0
63756.0,19,1,4,1,38,8,0
81032.0,54,0,0,1,33,26,0
0.0,27,1,0,0,38,0,1
58173.0,29,0,0,0,34,26,0
78172.0,22,1,2,1,33,0,0
158836.0,24,2,0,0,33,8,0
0.0,61,1,4,1,23,0,1
9748.0,65,1,0,0,28,0,0
116450.0,42,1,0,0,31,0,0
49511.0,12,2,0,1,21,0,0
6693.0,69,2,3,0,29,10,0
146816.0,76,2,0,0,22,65,0
150856.0,46,1,2,1,25,0,0
54167.0,27,2,0,1,33,9,0
0.0,57,1,0,0,41,0,1
90002.0,21,0,0,0,34,0,0
50061.0,14,2,1,0,33,1,0
110112.0,35,2,0,0,28,68,0
162881.0,31,2,0,1,19,4,0
39055.0,36,1,1,0,34,17,0
126070.0,44,1,2,0,36,4,0
99865.0,40,2,0,0,26,0,0
133550.0,45,1,2,1,33,0,0
83750.0,39,0,3,0,36,8,1
0.0,45,1,0,0,44,64,1
127659.0,51,1,0,0,29,0,0
23159.0,33,0,0,0,35,8,0
35738.0,28,0,1,1,37,0,0
103626.0,59,2,0,1,55,0,0
0.0,47,1,0,1,33,17,1
103316.0,9,0,2,1,29,7,0
163408.0,50,1,1,0,33,4,0
129214.0,27,2,0,0,31,2,0
66847.0,45,2,1,1,38,4,0
23399.0,39,2,1,0,29,4,0
113020.0,60,1,0,0,41,0,0
6895.0,45,2,3,0,22,0,0
156055.0,21,1,0,0,28,19,0
26556.0,19,0,0,0,41,0,0
154616.0,30,2,1,1,28,16,0
94201.0,16,1,1,1,28,69,0
108812.0,65,1,2,0,33,4,0
125186.0,48,1,0,1,33,8,0
26496.0,48,1,3,0,24,1,0
46865.0,64,1,0,0,30,0,1
78463.0,18,2,1,0,33,0,0
36366.0,49,2,0,0,25,0,0
41469.0,25,1,2,0,32,46,0
48997.0,39,2,0,0,29,5,0
170650.0,39,2,0,0,34,0,0
35390.0,80,0,0,1,58,0,0
5133.0,42,0,1,1,25,0,0
137434.0,24,2,3,0,52,8,0
7206.0,40,1,0,1,19,18,0
111692.0,48,2,0,0,43,4,0
93251.0,49,2,2,1,26,19,1
158317.0,19,1,1,0,39,8,1
169676.0,44,1,2,0,49,7,0
35020.0,20,1,2,0,41,0,0
77267.0,87,0,2,0,32,23,0
170111.0,36,1,1,1,31,3,0
110974.0,20,2,0,0,39,0,0
61431.0,45,1,1,1,19,8,0
36928.0,59,2,0,0,45,0,0
99267.0,49,2,0,0,32,0,0
84722.0,10,0,2,0,21,0,0
67682.0,37,1,1,0,19,4,0
165083.0,53,1,0,0,30,3,0
149018.0,45,2,0,0,27,0,0
95482.0,44,2,0,0,41,26,0
50822.0,26,2,1,1,28,0,0
40607.0,59,2,3,0,29,1,0
117870.0,55,1,2,1,32,70,0
136097.0,74,2,0,0,36,5,0
64032.0,39,1,3,1,43,4,0
145008.0,12,1,3,0,27,4,0
20286.0,21,0,2,0,42,0,1
156509.0,34,1,1,0,40,4,0
100955.0,52,1,0,1,42,0,0
110807.0,29,1,2,0,35,17,0
0.0,13,1,2,0,25,0,1
142898.0,36,0,0,0,39,4,0
115878.0,32,1,3,1,24,5,0
0.0,24,2,0,1,18,0,1
65929.0,24,2,0,1,28,0,0
3159.0,59,2,4,0,19,1,0
5127.0,50,2,0,0,39,0,0
104666.0,63,1,3,1,41,0,0
45719.0,16,0,2,0,19,49,0
147872.0,84,2,1,1,31,18,0
61254.0,16,2,0,0,23,0,0
168197.0,14,2,1,1,22,0,0
62294.0,19,1,1,1,40,0,0
123198.0,25,0,3,1,45,4,0
155519.0,34,2,1,1,38,0,0
56586.0,37,1,3,0,34,0,0
25070.0,51,0,0,1,38,2,0
83700.0,27,1,0,0,31,4,0
81786.0,26,2,1,0,28,17,0
117789.0,27,1,0,1,35,0,0
119352.0,56,2,2,0,38,0,0
97969.0,36,2,2,0,48,16,0
109783.0,52,2,2,1,44,0,0
73912.0,19,2,1,1,28,4,0
63438.0,22,2,1,1,30,0,0
72323.0,39,0,0,1,51,8,0
61306.0,16,2,0,0,35,0,0
169564.0,23,0,1,0,37,0,0
107947.0,42,2,0,0,37,0,0
23537.0,54,1,1,0,34,0,0
80760.0,63,0,4,0,22,8,0
5700.0,11,2,0,1,20,71,0
49555.0,73,2,1,1,19,0,0
114696.0,35,0,3,0,43,0,0
0.0,17,2,1,0,29,21,1
120820.0,18,2,3,0,22,2,0
109880.0,46,1,0,1,34,4,0
135927.0,14,1,1,0,49,4,0
30053.0,29,2,0,1,38,4,0
140429.0,47,1,2,0,24,0,0
100373.0,77,0,0,0,36,0,0
17646.0,62,1,0,0,26,0,0
166689.0,13,0,2,1,28,7,0
153211.0,58,2,1,0,44,0,0
0.0,44,1,0,0,50,0,1
139133.0,45,2,0,0,28,0,0
160428.0,24,2,2,1,35,0,0
70543.0,52,2,2,1,41,3,0
41110.0,59,0,3,0,33,0,0
156143.0,47,0,0,1,28,17,0
70230.0,33,2,2,0,26,0,0
8964.0,71,2,0,1,28,0,0
80436.0,43,1,1,0,28,4,0
90489.0,20,1,1,0,39,0,0
26395.0,18,1,3,1,35,4,0
133898.0,37,0,2,1,32,1,0
171975.0,13,1,2,0,30,34,0
162107.0,59,1,3,1,31,6,0
5812.0,34,2,0,0,35,0,0
28269.0,24,1,0,1,45,0,0
34989.0,15,1,2,0,40,8,0
99148.0,25,2,4,0,36,0,0
69727.0,54,1,2,1,34,14,0
83250.0,29,2,0,0,30,18,0
27947.0,31,2,0,0,28,0,0
42041.0,53,0,0,0,36,0,0
148910.0,72,2,3,1,24,27,0
53005.0,17,0,3,1,24,0,0
59397.0,46,1,2,0,31,4,0
97069.0,13,2,0,0,30,0,0
56413.0,45,1,0,1,40,50,0
121467.0,46,1,3,1,31,18,0
167012.0,38,0,3,0,30,0,0
87765.0,103,2,2,1,28,5,0
40436.0,65,2,1,0,40,53,0
141527.0,55,1,3,0,31,43,0
105408.0,22,1,3,0,35,0,0
58253.0,45,2,0,1,36,0,0
10053.0,74,2,0,0,31,0,0
64858.0,9,2,1,1,40,8,0
50177.0,15,1,0,1,44,0,0
78657.0,49,2,0,0,27,4,0
50528.0,11,2,3,0,39,27,0
0.0,39,1,3,0,24,41,1
153584.0,47,2,0,0,23,0,0
65772.0,94,2,2,0,48,6,0
141244.0,41,0,0,0,31,7,0
0.0,14,1,1,1,40,45,1
93107.0,43,2,3,0,37,0,0
0.0,46,2,3,0,28,0,1
52434.0,80,0,1,0,32,0,1
123963.0,19,0,0,0,41,0,0
28771.0,38,2,0,1,40,47,0
86824.0,12,1,0,1,27,0,0
32122.0,86,2,0,1,28,1,0
16881.0,33,0,1,1,41,17,0
71598.0,39,2,0,1,19,0,0
72451.0,75,1,3,1,32,1,0
64278.0,18,1,1,0,29,17,0
92975.0,36,1,4,1,32,4,0
125160.0,61,0,2,0,23,14,0
131358.0,12,0,1,0,42,4,0
89772.0,75,0,0,0,26,0,0
0.0,62,2,0,1,24,0,1
125320.0,53,2,2,0,24,17,0
149043.0,63,2,0,1,28,0,0
138449.0,42,2,1,0,32,8,0
0.0,27,1,2,0,29,0,1
53303.0,16,2,2,0,35,4,0
107306.0,41,0,0,0,31,33,0
42502.0,41,2,1,0,42,26,0
172457.0,76,1,2,0,40,0,0
87322.0,37,1,0,0,31,0,0
24948.0,34,1,0,0,51,12,0
138193.0,17,0,1,1,31,4,0
18813.0,46,0,2,0,31,4,0
150569.0,11,2,0,1,22,0,0
149229.0,33,1,0,0,44,0,0
128405.0,18,1,2,1,25,3,0
41194.0,41,2,1,1,43,18,0
120863.0,34,1,0,0,34,17,0
105554.0,13,1,1,1,27,4,0
149925.0,10,2,0,0,33,8,0
149136.0,24,1,1,0,47,0,0
26740.0,11,0,1,0,41,0,0
59180.0,38,2,1,1,25,4,0
70166.0,16,1,4,1,41,3,0
93474.0,38,1,3,1,30,0,0
38893.0,48,0,0,0,33,0,0
1739.0,36,2,0,1,25,4,0
17312.0,42,1,3,0,26,18,0
141489.0,33,0,0,0,26,19,0
119273.0,19,1,1,1,35,0,0
1731.0,19,1,0,1,30,0,0
3773.0,59,1,1,1,34,18,0
113255.0,37,0,0,0,34,17,0
78501.0,16,1,2,0,27,0,0
143413.0,26,1,2,1,26,2,0
42348.0,34,0,1,1,41,0,0
95097.0,10,1,0,1,21,47,0
120022.0,57,2,1,1,27,8,0
9785.0,47,0,0,0,57,72,0
51526.0,74,1,1,0,35,0,0
88743.0,26,0,2,0,35,0,0
28997.0,54,0,0,0,25,50,0
585.0,50,1,3,0,48,0,0
83195.0,33,2,2,0,38,4,1
77142.0,82,2,0,0,42,0,0
100725.0,56,1,1,0,42,29,0
22231.0,20,2,3,1,43,8,0
59712.0,42,1,1,0,26,3,1
148862.0,67,0,1,0,22,8,0
27122.0,19,2,3,0,23,0,0
160366.0,13,1,1,0,23,5,0
122179.0,26,2,3,1,28,4,0
58208.0,54,1,3,1,57,3,0
26889.0,22,1,2,0,22,2,0
125673.0,42,2,0,1,26,9,0
98020.0,18,1,2,1,28,0,0
131968.0,38,1,2,0,35,23,1
68437.0,9,1,0,1,28,0,0
71098.0,20,2,2,0,23,0,0
168759.0,34,1,3,1,23,8,0
29782.0,40,0,1,0,48,26,0
10033.0,35,1,2,1,32,4,0
49262.0,45,2,4,0,51,17,0
117352.0,68,1,0,0,44,4,0
110324.0,14,1,1,0,32,0,0
118778.0,28,1,1,1,20,1,0
47974.0,14,1,0,0,41,0,0
33782.0,37,2,1,1,30,0,0
82207.0,33,2,3,1,37,2,0
150379.0,37,2,3,0,26,4,0
92633.0,52,2,2,1,42,0,0
43667.0,20,2,1,0,40,0,0
64421.0,10,2,0,1,23,29,0
38281.0,35,2,0,1,25,4,0
74519.0,34,2,2,0,44,4,0
154884.0,40,1,1,0,21,0,0
0.0,35,1,0,0,33,8,1
147623.0,32,1,0,0,27,0,0
82254.0,36,1,1,1,31,0,0
47530.0,29,1,0,1,51,66,0
35596.0,59,1,0,1,34,4,0
142861.0,18,0,1,1,38,7,0
88415.0,18,2,0,0,46,38,0
93395.0,60,1,0,1,18,17,0
0.0,53,1,1,0,45,8,1
73824.0,79,2,1,1,20,4,0
34378.0,63,1,0,0,27,0,0
126984.0,53,2,0,0,45,0,0
90745.0,18,2,2,1,33,0,0
86678.0,41,1,1,0,35,8,0
53651.0,52,2,0,0,28,5,0
104515.0,45,2,0,0,33,0,0
72055.0,63,2,1,1,23,0,0
94214.0,16,2,1,0,20,0,0
10963.0,38,0,1,1,45,0,0
100663.0,32,1,0,1,40,4,0
40273.0,25,1,2,1,41,18,0
11036.0,32,2,0,0,31,33,0
145621.0,45,0,3,0,37,4,0
39691.0,79,1,0,0,25,5,0
58985.0,30,1,2,0,29,0,0
75678.0,45,2,0,0,46,8,0
0.0,13,2,1,0,32,22,1
89719.0,22,1,1,0,19,8,0
0.0,59,0,0,0,42,47,1
116681.0,79,1,3,0,57,46,0
45427.0,10,1,1,1,36,0,0
11510.0,47,1,1,0,29,26,0
141916.0,21,2,0,1,29,2,0
169622.0,52,1,2,0,22,8,0
127240.0,67,2,3,1,27,17,0
127017.0,35,2,0,0,35,0,0
33305.0,47,2,3,1,34,4,0
167004.0,50,1,3,0,33,0,0
126526.0,21,1,1,1,29,14,0
12912.0,29,2,2,0,49,0,0
42558.0,50,1,2,0,57,30,0
36921.0,27,0,0,0,25,0,0
130088.0,28,1,3,0,37,0,0
59216.0,30,2,2,0,35,27,0
90295.0,103,2,0,1,34,0,0
111677.0,10,2,1,0,39,8,0
72893.0,79,2,0,0,69,0,0
90867.0,23,2,0,1,33,4,0
169523.0,56,1,3,1,33,4,0
87976.0,22,1,0,0,26,20,0
80083.0,39,2,2,1,32,16,0
29474.0,69,0,1,0,39,0,0
62787.0,15,1,2,1,27,0,0
134368.0,10,1,2,0,32,8,0
95254.0,19,1,3,0,27,5,0
133697.0,14,0,1,0,28,0,0
156487.0,39,2,1,0,32,0,0
0.0,46,2,1,0,37,3,1
33127.0,22,0,4,1,37,0,0
0.0,24,0,0,0,51,0,1
61455.0,31,1,1,1,54,0,0
0.0,35,1,0,0,33,4,1
49396.0,28,2,1,0,37,17,1
131979.0,22,2,2,0,27,0,0
147853.0,30,1,3,0,42,3,0
18609.0,61,2,3,1,35,18,0
169494.0,50,1,2,0,44,1,0
21780.0,38,0,0,1,40,21,0
111749.0,34,1,1,1,29,8,0
160475.0,25,1,2,1,31,0,0
62955.0,39,2,0,1,50,12,0
1.0,76,1,0,1,48,49,1
166298.0,67,1,1,0,24,7,0
130257.0,37,2,2,0,39,0,0
135444.0,44,1,0,0,50,0,0
166141.0,43,2,1,1,37,12,0
144623.0,10,2,0,1,46,4,0
8720.0,9,2,0,0,31,38,0
122122.0,59,2,0,1,48,0,0
63393.0,33,1,1,0,36,4,0
112847.0,28,1,0,1,45,0,0
87174.0,44,2,2,0,25,2,0
99796.0,11,2,1,1,19,0,0
149306.0,30,2,0,0,41,4,0
67917.0,61,1,2,0,34,4,0
122046.0,34,2,0,1,35,17,0
48023.0,31,0,0,0,35,0,1
106494.0,15,1,3,0,24,3,0
71272.0,15,1,0,0,31,5,0
8854.0,21,1,0,1,43,0,0
15034.0,30,2,4,0,36,4,0
34630.0,22,0,0,1,41,1,1
91616.0,33,0,3,0,32,4,0
32271.0,68,1,0,1,34,0,0
0.0,32,1,0,1,28,4,1
95483.0,29,1,1,1,38,70,0
167432.0,69,0,0,1,38,14,0
2293.0,28,1,0,1,33,0,0
0.0,56,2,0,1,40,8,1
104689.0,39,2,1,0,32,0,0
104211.0,64,1,2,0,44,73,0
99565.0,36,1,1,0,20,0,0
132907.0,62,2,1,1,49,16,0
167416.0,27,2,1,1,41,0,0
132893.0,51,2,0,1,34,0,0
41798.0,24,2,0,0,19,4,0
88846.0,27,2,0,1,40,0,0
134059.0,35,2,2,1,47,0,0
53515.0,63,2,2,1,38,1,0
163789.0,21,1,0,0,27,74,0
56238.0,48,2,0,1,19,0,0
105854.0,23,0,4,0,33,0,0
41106.0,25,1,0,0,22,26,0
124327.0,27,0,0,0,34,5,0
74558.0,22,1,2,1,34,0,0
160012.0,26,0,1,1,28,2,0
1994.0,25,2,0,1,20,20,0
49334.0,11,1,3,0,40,4,0
21794.0,61,1,1,1,20,20,0
63333.0,20,1,2,1,37,18,0
40612.0,23,1,0,0,33,0,0
82789.0,38,2,1,1,46,0,0
31489.0,26,2,2,0,27,0,0
84553.0,39,0,2,0,41,4,0
132365.0,31,0,2,1,23,1,0
163462.0,15,1,0,0,18,4,0
156630.0,20,2,0,0,30,26,0
0.0,29,1,3,0,30,18,1
158409.0,51,1,0,0,24,0,0
147063.0,32,2,4,0,38,0,0
74162.0,46,2,2,0,31,2,0
35632.0,52,2,2,0,27,5,0
70225.0,30,2,0,0,21,0,0
82229.0,27,1,0,0,40,1,0
55421.0,54,1,0,0,35,18,0
82314.0,33,0,0,1,46,17,0
8405.0,27,1,0,0,19,0,0
53729.0,43,0,0,0,44,0,0
15864.0,37,1,3,1,45,4,0
14222.0,16,1,0,1,51,2,0
34768.0,58,2,0,0,26,0,0
37474.0,32,0,3,0,29,0,0
52236.0,39,1,0,1,41,17,0
149835.0,18,1,0,0,18,0,0
33410.0,39,1,4,0,38,0,0
773.0,36,0,3,0,31,65,0
71165.0,46,0,0,0,26,7,1
136781.0,27,2,3,1,38,0,0
0.0,69,2,0,0,40,16,1
123765.0,16,1,0,1,23,8,0
9734.0,97,1,1,0,21,19,0
161794.0,63,1,1,1,25,0,0
149321.0,33,1,0,0,36,0,0
141779.0,10,1,1,1,21,0,0
60064.0,24,0,0,1,31,0,0
13652.0,62,2,1,0,18,4,0
40572.0,34,1,1,0,23,4,0
112356.0,16,2,0,1,41,0,0
42207.0,43,2,1,1,29,0,0
132859.0,36,1,2,0,26,0,0
115018.0,38,0,1,0,20,2,0
134385.0,39,2,2,1,33,5,0
34830.0,14,2,2,1,33,8,0
42792.0,32,1,2,0,36,0,0
77569.0,45,2,2,0,31,37,0
120308.0,64,1,3,0,36,53,0
47536.0,31,2,0,1,39,4,0
158567.0,35,0,3,1,36,0,0
68304.0,46,1,0,1,54,8,1
55209.0,48,1,0,0,54,8,0
94453.0,28,2,0,0,36,0,0
102673.0,54,1,0,0,36,0,0
150276.0,75,2,2,0,30,4,0
10877.0,12,2,1,1,29,0,0
111026.0,40,1,1,1,49,0,0
73698.0,33,2,0,0,40,68,0
41416.0,49,2,3,1,30,0,0
108367.0,76,1,1,1,25,0,0
92344.0,46,2,4,1,19,8,0
148539.0,50,1,3,1,40,0,1
18112.0,45,1,0,0,22,16,0
71374.0,15,1,1,0,22,2,0
117881.0,23,1,2,0,24,75,0
53894.0,30,2,0,0,32,0,0
135302.0,18,0,0,0,21,8,0
159718.0,38,1,0,1,27,17,0
2563.0,9,2,0,0,40,8,0
139831.0,103,1,0,1,42,0,0
149978.0,26,0,0,1,27,26,0
104212.0,39,2,0,1,43,26,0
132881.0,30,1,0,0,41,4,0
139685.0,14,2,1,0,28,4,0
84987.0,31,0,0,0,26,4,0
137663.0,29,2,3,0,18,37,0
32003.0,30,2,1,1,22,0,0
39013.0,58,1,1,0,42,0,0
125183.0,43,2,2,0,32,0,0
42011.0,43,0,2,1,45,0,0
146833.0,24,2,0,1,36,16,0
